sol,latitude_crism,longitude_crism,elevation
4102,-4.780002182,137.407283684,-3731.843
4102,-4.780001296,137.407283604,-3731.834
4102,-4.780001491,137.407283675,-3731.865
4102,-4.78000152,137.407283794,-3731.864
4102,-4.780000978,137.407283682,-3731.851
4102,-4.780012251,137.407289885,-3731.693
4102,-4.780025278,137.407297938,-3731.536
4102,-4.780042597,137.407308643,-3731.339
4102,-4.780045045,137.40731024,-3731.299
4102,-4.780057152,137.407317892,-3731.133
4102,-4.780068468,137.407325021,-3730.934
4102,-4.780081187,137.407332413,-3730.722
4102,-4.780092864,137.407339203,-3730.482
4102,-4.78010673,137.407347243,-3730.212
4102,-4.780116852,137.407353127,-3730.026
4102,-4.780117737,137.407353902,-3730.01
4128,-4.780127787,137.407360734,-3729.801
4128,-4.780138602,137.407367762,-3729.587
4128,-4.780148946,137.40737551,-3729.391
4128,-4.780159777,137.407383596,-3729.181
4128,-4.780172016,137.407391805,-3729.003
4128,-4.780178681,137.407396069,-3728.919
4128,-4.780190971,137.40740372,-3728.784
4128,-4.780199307,137.407408984,-3728.7
4130,-4.780203677,137.407411716,-3728.655
4130,-4.780203727,137.407411779,-3728.646
4130,-4.780203818,137.40741177,-3728.656
4130,-4.780219331,137.40741016,-3728.564
4130,-4.780235657,137.407408756,-3728.488
4130,-4.780251787,137.407407444,-3728.443
4130,-4.780267668,137.407405436,-3728.371
4130,-4.780283674,137.407402708,-3728.326
4130,-4.780299508,137.407400188,-3728.283
4130,-4.780317554,137.407398661,-3728.21
4130,-4.780332555,137.407397301,-3728.119
4130,-4.780348609,137.407395181,-3728.039
4130,-4.780364609,137.407392141,-3727.96
4130,-4.780380331,137.40738966,-3727.883
4130,-4.780400106,137.407387363,-3727.768
4130,-4.780402243,137.407386917,-3727.75
4132,-4.780401546,137.407386875,-3727.748
4132,-4.780415652,137.407383476,-3727.685
4132,-4.780431012,137.407379607,-3727.608
4132,-4.780431248,137.407379691,-3727.604
4132,-4.780449655,137.40737545,-3727.568
4132,-4.780450864,137.407375098,-3727.563
4132,-4.780450774,137.407375081,-3727.567
4132,-4.780450629,137.407374982,-3727.557
4132,-4.780465643,137.407380214,-3727.464
4132,-4.780480806,137.40738577,-3727.41
4132,-4.780495746,137.407390683,-3727.338
4132,-4.78051274,137.4073951,-3727.259
4132,-4.780528869,137.407398735,-3727.181
4132,-4.780543014,137.407401206,-3727.126
4132,-4.780558766,137.40740415,-3727.061
4132,-4.780573469,137.407406778,-3726.981
4132,-4.780590553,137.407409973,-3726.895
4132,-4.780591507,137.407410077,-3726.896
4132,-4.780606144,137.407412637,-3726.765
4132,-4.780621758,137.407415479,-3726.664
4132,-4.780636263,137.407418143,-3726.548
4132,-4.780651915,137.407420105,-3726.418
4132,-4.78065033,137.407419296,-3726.447
4132,-4.780669684,137.407424042,-3726.287
4132,-4.78067413,137.407425113,-3726.25
4135,-4.780673474,137.407424867,-3726.274
4135,-4.780673357,137.407424754,-3726.275
4135,-4.780673532,137.407424807,-3726.258
4135,-4.780681381,137.407439669,-3726.124
4135,-4.780688758,137.407453611,-3726.068
4135,-4.780695511,137.407466955,-3725.971
4135,-4.780703382,137.407481804,-3725.938
4135,-4.780711298,137.407498569,-3725.858
4135,-4.780712949,137.407501818,-3725.834
4135,-4.780712052,137.407501215,-3725.847
4135,-4.780712109,137.407501128,-3725.817
4135,-4.780711476,137.407500836,-3725.821
4135,-4.780728356,137.407501975,-3725.693
4135,-4.780742964,137.407502836,-3725.598
4135,-4.780758159,137.407503968,-3725.516
4135,-4.780773144,137.407504994,-3725.43
4135,-4.780789019,137.407505955,-3725.367
4135,-4.780805356,137.407506985,-3725.257
4135,-4.78082123,137.407507801,-3725.201
4135,-4.780837297,137.40750878,-3725.112
4135,-4.780853134,137.407509896,-3724.994
4135,-4.780868907,137.407509984,-3724.952
4135,-4.780886733,137.407509553,-3724.789
4135,-4.780890551,137.407509497,-3724.802
4135,-4.780897913,137.407509526,-3724.774
4135,-4.780928608,137.407510352,-3724.638
4135,-4.780929728,137.407510347,-3724.64
4135,-4.780948748,137.407510616,-3724.522
4135,-4.780967857,137.407510877,-3724.449
4135,-4.780988479,137.407510968,-3724.375
4135,-4.78100783,137.407511423,-3724.29
4137,-4.78102478,137.407511338,-3724.207
4137,-4.781041121,137.40751147,-3724.109
4137,-4.781056643,137.407511542,-3724.066
4137,-4.781072229,137.407511601,-3723.966
4137,-4.781086312,137.407511531,-3723.878
4137,-4.781102057,137.407511385,-3723.843
4137,-4.78111805,137.407511174,-3723.753
4137,-4.781133572,137.407510902,-3723.7
4137,-4.781147414,137.407510754,-3723.621
4137,-4.781164366,137.407510105,-3723.584
4137,-4.781179692,137.407508795,-3723.569
4137,-4.78119554,137.407507757,-3723.467
4137,-4.781214568,137.407506476,-3723.403
4137,-4.781220504,137.407506103,-3723.382
4137,-4.781219269,137.407506142,-3723.374
4137,-4.781219208,137.407506087,-3723.388
4137,-4.781218808,137.407506258,-3723.384
4137,-4.781218578,137.407506321,-3723.383
4137,-4.781226206,137.40749298,-3723.41
4137,-4.781234224,137.407478809,-3723.433
4137,-4.781242888,137.407464903,-3723.45
4137,-4.78125304,137.407450031,-3723.485
4137,-4.781253728,137.407449053,-3723.482
4137,-4.781253469,137.407449058,-3723.517
4137,-4.781253642,137.407448597,-3723.508
4137,-4.781253476,137.40744886,-3723.492
4137,-4.781267924,137.407447345,-3723.459
4137,-4.781283285,137.407445919,-3723.377
4137,-4.781299335,137.407444282,-3723.317
4137,-4.781314451,137.407442872,-3723.223
4137,-4.78132904,137.407440843,-3723.127
4137,-4.781347957,137.40743774,-3723.052
4137,-4.781350249,137.407437382,-3723.045
4137,-4.781366001,137.407435071,-3723.016
4137,-4.781381093,137.407432708,-3722.934
4137,-4.781396212,137.407430468,-3722.856
4137,-4.781411348,137.40742843,-3722.773
4137,-4.781431458,137.407426048,-3722.689
4137,-4.781434218,137.40742577,-3722.68
4139,-4.781429447,137.407426266,-3722.706
4139,-4.781428972,137.407425984,-3722.72
4139,-4.781428982,137.407425976,-3722.723
4139,-4.781444375,137.407431536,-3722.6
4139,-4.781458823,137.407436693,-3722.463
4139,-4.781474026,137.407442075,-3722.356
4139,-4.78148864,137.407447275,-3722.273
4139,-4.781503707,137.407452685,-3722.154
4139,-4.7815183,137.407458107,-3722.043
4139,-4.781533452,137.407463307,-3721.911
4139,-4.781548437,137.407468384,-3721.797
4139,-4.781564502,137.407474007,-3721.642
4139,-4.781565687,137.407474432,-3721.626
4139,-4.781565327,137.407474321,-3721.61
4139,-4.781565702,137.407474031,-3721.619
4139,-4.781565518,137.407473887,-3721.612
4139,-4.781579112,137.407468026,-3721.543
4139,-4.781597009,137.407460764,-3721.459
4139,-4.781600033,137.407459491,-3721.438
4139,-4.781614596,137.407453649,-3721.371
4139,-4.781629192,137.407447784,-3721.284
4139,-4.781644169,137.407441593,-3721.183
4139,-4.781658808,137.407434773,-3721.067
4139,-4.781675011,137.407426611,-3720.895
4139,-4.781677155,137.407425433,-3720.87
4142,-4.781676925,137.407425239,-3720.87
4142,-4.781694952,137.407417067,-3720.661
4142,-4.781698363,137.407415632,-3720.62
4142,-4.781715548,137.40740781,-3720.426
4142,-4.781726219,137.407403019,-3720.302
4142,-4.781727176,137.407402641,-3720.29
4144,-4.781712242,137.407409462,-3720.501
4144,-4.781697736,137.407415781,-3720.639
4144,-4.781678435,137.407424437,-3720.8
4144,-4.781677503,137.40742487,-3720.812
4144,-4.781676811,137.407425249,-3720.805
4144,-4.781676142,137.407425085,-3720.821
4144,-4.781676151,137.407425321,-3720.824
4144,-4.781690167,137.407434926,-3720.723
4144,-4.78170297,137.407443448,-3720.653
4144,-4.781716484,137.407451299,-3720.588
4144,-4.781732591,137.407460706,-3720.528
4144,-4.781736453,137.407462965,-3720.518
4144,-4.78173606,137.40746343,-3720.532
4144,-4.781736713,137.40746316,-3720.516
4144,-4.781753472,137.407463131,-3720.428
4144,-4.781768502,137.407463018,-3720.301
4144,-4.781784358,137.40746272,-3720.152
4144,-4.781799857,137.407462548,-3720.069
4144,-4.781814996,137.407462342,-3719.889
4144,-4.78183157,137.407461932,-3719.75
4144,-4.78184591,137.407461595,-3719.606
4144,-4.781861574,137.407461146,-3719.525
4144,-4.781877738,137.407460796,-3719.407
4144,-4.781893199,137.407460555,-3719.284
4144,-4.781909322,137.407460358,-3719.154
4144,-4.781924571,137.407460098,-3719.003
4144,-4.781940182,137.40746011,-3718.888
4144,-4.781954776,137.407459846,-3718.784
4144,-4.781972509,137.40745975,-3718.665
4144,-4.781982294,137.407459477,-3718.618
4144,-4.78199872,137.407459123,-3718.547
4144,-4.782014306,137.407458712,-3718.42
4144,-4.782030652,137.407458381,-3718.314
4144,-4.782046307,137.40745811,-3718.24
4144,-4.782063855,137.407457729,-3718.125
4144,-4.782066545,137.407457723,-3718.11
4146,-4.78208234,137.407457728,-3718.043
4146,-4.782097689,137.407457411,-3717.926
4146,-4.782112508,137.407457109,-3717.856
4146,-4.782128338,137.407456229,-3717.766
4146,-4.782143579,137.407454652,-3717.704
4146,-4.782159069,137.407453674,-3717.644
4146,-4.782173986,137.407453442,-3717.558
4146,-4.782189047,137.407453097,-3717.452
4146,-4.782203697,137.407452784,-3717.372
4146,-4.782221946,137.407451557,-3717.264
4146,-4.782224162,137.407451406,-3717.235
4146,-4.782226597,137.407451215,-3717.22
4146,-4.782225478,137.407451378,-3717.273
4146,-4.7822255,137.407451414,-3717.27
4148,-4.78223025,137.407453505,-3717.238
4148,-4.78224128,137.40746299,-3717.17
4148,-4.782254181,137.407473917,-3717.088
4148,-4.782266716,137.407484022,-3717.022
4148,-4.782279007,137.407494165,-3716.934
4148,-4.782290901,137.407504015,-3716.831
4148,-4.782304117,137.407515135,-3716.785
4148,-4.782315793,137.407524081,-3716.678
4148,-4.782328926,137.407533434,-3716.609
4148,-4.782341629,137.407542185,-3716.537
4148,-4.782354788,137.407551626,-3716.417
4148,-4.782367048,137.40756034,-3716.358
4148,-4.782365764,137.407559526,-3716.344
4148,-4.782365608,137.407559474,-3716.363
4148,-4.782365872,137.407559221,-3716.367
4148,-4.782377779,137.407558075,-3716.282
4148,-4.782393137,137.407556228,-3716.188
4148,-4.782409669,137.407554166,-3716.096
4148,-4.782425111,137.407552384,-3715.997
4148,-4.782439633,137.407549672,-3715.941
4148,-4.78245946,137.407545675,-3715.862
4148,-4.782463359,137.407544995,-3715.82
4151,-4.782478943,137.407541951,-3715.818
4151,-4.782493917,137.407538861,-3715.769
4151,-4.782508909,137.407535592,-3715.703
4151,-4.782523113,137.40753252,-3715.655
4151,-4.782524481,137.407532232,-3715.651
4151,-4.782535841,137.407531226,-3715.613
4151,-4.782550816,137.407531937,-3715.545
4151,-4.782566212,137.407532973,-3715.488
4151,-4.782582323,137.407534992,-3715.438
4151,-4.782595514,137.407536951,-3715.369
4151,-4.782596227,137.407537048,-3715.365
4151,-4.78261136,137.407537,-3715.279
4151,-4.782626307,137.407534268,-3715.239
4151,-4.782645784,137.407529759,-3715.172
4151,-4.782653329,137.407528133,-3715.114
4151,-4.782668577,137.407525281,-3715.05
4151,-4.782684202,137.407523417,-3715.004
4151,-4.78269953,137.40752184,-3714.96
4151,-4.782715135,137.407519564,-3714.859
4151,-4.782733882,137.407515616,-3714.788
4151,-4.782737523,137.407514847,-3714.78
4152,-4.782752258,137.407510543,-3714.714
4152,-4.782766394,137.407506256,-3714.602
4152,-4.782780893,137.407501941,-3714.507
4152,-4.782795663,137.407497627,-3714.434
4152,-4.782809608,137.407493419,-3714.337
4152,-4.782824183,137.407489188,-3714.276
4152,-4.782838084,137.407485131,-3714.232
4152,-4.782839193,137.407484866,-3714.227
4152,-4.7828376,137.407484927,-3714.211
4152,-4.782837265,137.407484933,-3714.211
4152,-4.782837074,137.407484833,-3714.206
4152,-4.782844333,137.407471863,-3714.213
4152,-4.782851518,137.407459562,-3714.23
4155,-4.782858242,137.407448113,-3714.226
4155,-4.782865128,137.407433652,-3714.161
4155,-4.782872168,137.407418003,-3714.194
4155,-4.782878915,137.407403642,-3714.203
4155,-4.782885458,137.407389989,-3714.167
4155,-4.782894017,137.407372125,-3714.102
4155,-4.782896665,137.407366442,-3714.131
4155,-4.782903587,137.407351656,-3714.151
4155,-4.782904519,137.40734934,-3714.151
4155,-4.782911932,137.407335604,-3714.146
4155,-4.782919433,137.407321694,-3714.141
4155,-4.782926738,137.407307231,-3714.165
4155,-4.782933492,137.407293084,-3714.143
4155,-4.782942214,137.407275547,-3714.099
4155,-4.782943277,137.407273456,-3714.09
4155,-4.782941906,137.407274189,-3714.111
4155,-4.782942069,137.407274184,-3714.111
4155,-4.78294229,137.40727401,-3714.114
4155,-4.78294211,137.407273971,-3714.124
4155,-4.782941871,137.407274128,-3714.145
4155,-4.782954941,137.407279643,-3714.039
4155,-4.782969313,137.407285897,-3713.933
4155,-4.782983706,137.407292062,-3713.816
4155,-4.782997711,137.407298064,-3713.715
4155,-4.783014909,137.407305871,-3713.595
4155,-4.783020341,137.407308378,-3713.543
4155,-4.783034746,137.407314016,-3713.426
4155,-4.783048658,137.407319158,-3713.356
4155,-4.783063217,137.407324519,-3713.25
4155,-4.783077728,137.407329618,-3713.095
4155,-4.783095579,137.407336112,-3712.965
4155,-4.783100865,137.40733806,-3712.93
4158,-4.783103363,137.407339077,-3712.911
4158,-4.783102713,137.407339009,-3712.886
4158,-4.783102307,137.407338831,-3712.901
4158,-4.783102421,137.407338698,-3712.892
4158,-4.783102313,137.407339187,-3712.885
4158,-4.783103086,137.407354077,-3712.844
4158,-4.783103268,137.407368749,-3712.767
4158,-4.783103844,137.40738378,-3712.671
4158,-4.78310443,137.40739835,-3712.583
4158,-4.783105216,137.407414021,-3712.541
4158,-4.783106684,137.407430243,-3712.509
4158,-4.783108711,137.407445093,-3712.447
4158,-4.783108856,137.40744656,-3712.446
4158,-4.78310894,137.40744643,-3712.445
4158,-4.783108666,137.40744605,-3712.425
4158,-4.78310855,137.407445819,-3712.422
4158,-4.783118554,137.407454793,-3712.306
4158,-4.783129775,137.407465137,-3712.2
4158,-4.783140675,137.407475567,-3712.116
4158,-4.783151128,137.407485563,-3712.024
4158,-4.78316141,137.407495245,-3711.983
4158,-4.783172267,137.407504148,-3711.882
4158,-4.78318251,137.407513465,-3711.713
4158,-4.783196122,137.407524645,-3711.581
4158,-4.783201205,137.407529006,-3711.497
4158,-4.783212342,137.407539005,-3711.355
4158,-4.783223912,137.407548485,-3711.26
4158,-4.783236587,137.407558079,-3711.109
4158,-4.783248746,137.407567031,-3711.016
4158,-4.783247694,137.40756676,-3711.057
4158,-4.783261641,137.407580817,-3710.885
4158,-4.78326522,137.407584299,-3710.854
4158,-4.783264741,137.407583671,-3710.834
4158,-4.78326342,137.407583084,-3710.849
4158,-4.78326483,137.407583089,-3710.85
4159,-4.783280233,137.407587994,-3710.682
4159,-4.783294218,137.407594408,-3710.535
4159,-4.783305038,137.40759972,-3710.373
4159,-4.783318467,137.407606725,-3710.328
4159,-4.783331718,137.407613581,-3710.228
4159,-4.783343919,137.407619915,-3710.137
4159,-4.783345099,137.407620626,-3710.106
4159,-4.783359615,137.407628083,-3709.941
4159,-4.783373128,137.407635201,-3709.797
4159,-4.783379077,137.407638365,-3709.708
4159,-4.783392719,137.407647201,-3709.525
4159,-4.783405685,137.407657447,-3709.389
4159,-4.78341624,137.407665524,-3709.271
4159,-4.783427539,137.407674143,-3709.081
4159,-4.783439452,137.407684001,-3708.961
4159,-4.783442006,137.407685932,-3708.95
4162,-4.783441483,137.407685229,-3708.892
4162,-4.783441545,137.407684951,-3708.916
4162,-4.783441454,137.407684761,-3708.931
4162,-4.78344138,137.407684971,-3708.95
4162,-4.783441091,137.407701842,-3708.903
4162,-4.783440377,137.407715013,-3708.836
4162,-4.783438982,137.407731245,-3708.768
4162,-4.78343704,137.407746656,-3708.717
4162,-4.783434962,137.407762564,-3708.665
4162,-4.783434676,137.407765061,-3708.66
4162,-4.783434242,137.40776447,-3708.63
4162,-4.783433707,137.407763074,-3708.638
4162,-4.783432886,137.407762095,-3708.634
4162,-4.783444436,137.40777426,-3708.458
4162,-4.783451844,137.407783473,-3708.317
4162,-4.783462486,137.407793688,-3708.168
4162,-4.783473948,137.407803764,-3708.005
4162,-4.783477181,137.407806783,-3707.963
4162,-4.78349015,137.407818055,-3707.833
4162,-4.783501255,137.407828707,-3707.698
4162,-4.783511691,137.407839228,-3707.53
4162,-4.78352259,137.407849655,-3707.345
4162,-4.783532122,137.407859826,-3707.178
4162,-4.783537628,137.407865587,-3707.07
4164,-4.783537124,137.407865635,-3707.077
4164,-4.783536882,137.407865312,-3707.082
4164,-4.783541041,137.407881627,-3706.996
4164,-4.783544889,137.407896984,-3706.964
4164,-4.783548994,137.407911771,-3706.878
4164,-4.783553244,137.407929169,-3706.811
4164,-4.783555664,137.407937201,-3706.745
4164,-4.783562616,137.407952404,-3706.605
4164,-4.783571638,137.407964512,-3706.485
4164,-4.783580645,137.407975893,-3706.282
4164,-4.783591306,137.407989446,-3706.159
4164,-4.78359617,137.407996199,-3706.036
4164,-4.783597046,137.407997508,-3706.019
4164,-4.78360802,137.408010252,-3705.901
4164,-4.78361944,137.40802291,-3705.749
4164,-4.78362956,137.408033259,-3705.726
4164,-4.783640389,137.408044491,-3705.501
4164,-4.783652047,137.408056651,-3705.422
4164,-4.78365638,137.408060932,-3705.37
4166,-4.783655564,137.408060243,-3705.412
4166,-4.78365525,137.408059928,-3705.404
4166,-4.783661516,137.408075276,-3705.327
4166,-4.783665779,137.40808829,-3705.237
4166,-4.783671912,137.408103101,-3705.171
4166,-4.783678159,137.408117045,-3705.121
4166,-4.783685287,137.408134455,-3705.023
4166,-4.783686843,137.408138488,-3704.977
4166,-4.783694855,137.408152971,-3704.84
4166,-4.783703801,137.408164001,-3704.821
4166,-4.783712735,137.4081745,-3704.668
4166,-4.783722625,137.408186686,-3704.521
4166,-4.783732068,137.408197645,-3704.408
4166,-4.783741567,137.408208239,-3704.21
4166,-4.783750948,137.408218709,-3704.064
4166,-4.783761505,137.408229628,-3703.946
4166,-4.783770046,137.408239519,-3703.812
4166,-4.783781543,137.408252284,-3703.655
4166,-4.783783807,137.408254881,-3703.609
4166,-4.783791498,137.408264164,-3703.475
4166,-4.783798699,137.408276617,-3703.395
4166,-4.783804675,137.408289327,-3703.252
4166,-4.783812159,137.408304548,-3703.109
4166,-4.783818498,137.408316831,-3702.956
4166,-4.783825811,137.408331561,-3702.862
4166,-4.783829048,137.408337873,-3702.798
4166,-4.783827951,137.40833648,-3702.826
4166,-4.783826796,137.408335881,-3702.817
4166,-4.783839467,137.408345754,-3702.682
4166,-4.783851931,137.408355906,-3702.521
4166,-4.783863597,137.40836527,-3702.344
4166,-4.78387702,137.408376143,-3702.178
4166,-4.783885477,137.408382772,-3702.078
4166,-4.783885349,137.408383204,-3702.078
4166,-4.783884868,137.408382801,-3702.07
4166,-4.783904282,137.408385926,-3701.872
4166,-4.783907313,137.408386344,-3701.837
4166,-4.783907598,137.408386536,-3701.842
4166,-4.783907466,137.408386636,-3701.85
4169,-4.783906813,137.408386286,-3701.864
4169,-4.783906265,137.408386352,-3701.836
4169,-4.783905625,137.408386021,-3701.875
4169,-4.783905337,137.408386005,-3701.864
4169,-4.783905289,137.408386133,-3701.851
4169,-4.783903098,137.408401011,-3701.815
4169,-4.783901048,137.40841696,-3701.767
4169,-4.78389957,137.408432564,-3701.726
4169,-4.783898583,137.408448018,-3701.689
4169,-4.783898478,137.408451304,-3701.677
4169,-4.78389543,137.408449557,-3701.722
4169,-4.78389543,137.408449557,-3701.722
4169,-4.783908276,137.408443038,-3701.637
4169,-4.783921942,137.408436541,-3701.509
4169,-4.783935774,137.40842911,-3701.372
4169,-4.783934891,137.408428542,-3701.4
4169,-4.783948947,137.408422135,-3701.25
4169,-4.783953319,137.408420154,-3701.159
4169,-4.783954351,137.40841971,-3701.147
4169,-4.783954351,137.40841971,-3701.147
4169,-4.783953408,137.408419882,-3701.16
4169,-4.783953404,137.408419888,-3701.16
4169,-4.783953404,137.408419888,-3701.16
4171,-4.78395057,137.408421035,-3701.16
4176,-4.783933905,137.408426614,-3701.35
4176,-4.783916771,137.408429359,-3701.503
4176,-4.783900634,137.408429458,-3701.627
4176,-4.783880175,137.408427659,-3701.813
4176,-4.783875997,137.408427295,-3701.865
4176,-4.783875101,137.408427284,-3701.894
4176,-4.783874388,137.408427361,-3701.892
4176,-4.783873958,137.408427141,-3701.892
4176,-4.783873114,137.408427659,-3701.897
4176,-4.783872755,137.408427447,-3701.899
4176,-4.783872548,137.408426545,-3701.902
4176,-4.783874744,137.408443207,-3701.851
4176,-4.783876622,137.408460548,-3701.767
4176,-4.783878906,137.408476653,-3701.729
4176,-4.783881696,137.40849277,-3701.619
4176,-4.783884268,137.408506956,-3701.614
4176,-4.783886629,137.408519954,-3701.683
4176,-4.78388968,137.408536082,-3701.61
4176,-4.783892742,137.408551987,-3701.551
4176,-4.783895743,137.408568742,-3701.524
4176,-4.783898139,137.408583601,-3701.476
4176,-4.78390114,137.408598243,-3701.445
4176,-4.783905461,137.408613632,-3701.457
4176,-4.783910372,137.408629912,-3701.397
4176,-4.783912551,137.408643505,-3701.237
4176,-4.783916406,137.408660931,-3701.154
4176,-4.783919787,137.408674574,-3701.23
4176,-4.7839231,137.408689047,-3701.117
4176,-4.783926938,137.408705316,-3701.104
4176,-4.783930353,137.408719491,-3701.127
4176,-4.783934795,137.408735446,-3700.986
4176,-4.78394031,137.408751698,-3700.94
4176,-4.783944725,137.408766745,-3700.837
4176,-4.783948348,137.408781411,-3700.793
4176,-4.783950651,137.408789987,-3700.785
4176,-4.783950858,137.408790745,-3700.77
4176,-4.783950761,137.40879081,-3700.776
4176,-4.78395025,137.408791214,-3700.762
4176,-4.783950252,137.408790998,-3700.761
4176,-4.783949512,137.408791038,-3700.779
4176,-4.783950351,137.408790912,-3700.788
4176,-4.783949791,137.40879094,-3700.831
4176,-4.783949147,137.408790839,-3700.813
4176,-4.783948727,137.408790668,-3700.823
4176,-4.783961926,137.40879956,-3700.675
4176,-4.783974101,137.408808481,-3700.523
4176,-4.783986288,137.408817765,-3700.473
4176,-4.783997478,137.408826289,-3700.442
4176,-4.784010125,137.408834823,-3700.306
4176,-4.784023586,137.408843434,-3700.176
4176,-4.784034888,137.408850705,-3700.057
4176,-4.784047244,137.408858942,-3700.063
4176,-4.784056283,137.408863908,-3700.033
4176,-4.784069345,137.408867039,-3699.894
4176,-4.784085705,137.408870599,-3699.756
4176,-4.78410073,137.408873973,-3699.654
4176,-4.784103775,137.408874534,-3699.621
4176,-4.784118812,137.408877803,-3699.52
4176,-4.784133593,137.408880966,-3699.43
4176,-4.784148636,137.408883571,-3699.302
4176,-4.784163936,137.408885588,-3699.208
4176,-4.784183293,137.408888123,-3699.058
4176,-4.784186235,137.408888216,-3699.01
4178,-4.784199043,137.408889871,-3698.917
4178,-4.784200637,137.408890081,-3698.886
4178,-4.784199913,137.408890341,-3698.896
4178,-4.784199576,137.408890207,-3698.911
4178,-4.784211734,137.408897841,-3698.784
4178,-4.784225525,137.408905927,-3698.636
4178,-4.784238078,137.408913057,-3698.485
4178,-4.784250958,137.408920616,-3698.325
4178,-4.784264362,137.408928714,-3698.143
4178,-4.784276634,137.408936353,-3697.977
4178,-4.78428889,137.408944067,-3697.813
4178,-4.784302111,137.408952409,-3697.626
4178,-4.784314404,137.408959624,-3697.447
4178,-4.784327305,137.408966647,-3697.245
4178,-4.784340573,137.408973515,-3697.059
4178,-4.784357744,137.408982429,-3696.857
4178,-4.78436618,137.408986799,-3696.755
4178,-4.784380328,137.408994106,-3696.637
4178,-4.784393943,137.409001129,-3696.482
4178,-4.784406357,137.409007739,-3696.354
4178,-4.784419191,137.409014099,-3696.214
4178,-4.784432809,137.409021077,-3696.067
4178,-4.784446271,137.409028095,-3695.899
4178,-4.784459563,137.409035192,-3695.716
4178,-4.784473081,137.409042501,-3695.547
4178,-4.784486615,137.409049487,-3695.379
4178,-4.784499382,137.409056543,-3695.175
4178,-4.784513156,137.409063874,-3694.972
4178,-4.784514397,137.409064614,-3694.931
4178,-4.784527667,137.40907052,-3694.734
4178,-4.784541245,137.409075758,-3694.543
4178,-4.78455431,137.409081067,-3694.339
4178,-4.784556702,137.40908209,-3694.291
4178,-4.784568215,137.409087018,-3694.063
4178,-4.784582322,137.409093247,-3693.838
4178,-4.784594886,137.409098566,-3693.612
4178,-4.78460861,137.409103971,-3693.406
4178,-4.784625556,137.409110456,-3693.09
4178,-4.784634416,137.409113854,-3692.951
4178,-4.784633823,137.409113554,-3692.955
4178,-4.784633652,137.409113174,-3692.95
4178,-4.78465209,137.409112605,-3692.713
4178,-4.784658266,137.409112487,-3692.602
4178,-4.784659591,137.409112477,-3692.59
4180,-4.784658322,137.409111728,-3692.608
4180,-4.784657346,137.409111794,-3692.628
4180,-4.784654989,137.409096109,-3692.773
4180,-4.784651925,137.40907951,-3692.905
4180,-4.784649267,137.409063041,-3692.997
4180,-4.784646732,137.40904731,-3693.128
4180,-4.784644013,137.409030696,-3693.249
4180,-4.784641467,137.409015157,-3693.314
4180,-4.784637428,137.408994582,-3693.45
4180,-4.784637105,137.408992088,-3693.47
4180,-4.78463658,137.408992588,-3693.436
4180,-4.784636383,137.408992555,-3693.457
4180,-4.784636052,137.408992555,-3693.446
4180,-4.784635817,137.408992432,-3693.443
4180,-4.784645882,137.408981129,-3693.373
4180,-4.784656228,137.408970307,-3693.225
4180,-4.784667117,137.408959589,-3693.071
4180,-4.78467679,137.40895011,-3692.939
4180,-4.784688274,137.408939557,-3692.773
4180,-4.784698107,137.40893052,-3692.59
4180,-4.784709351,137.408921808,-3692.436
4180,-4.784723403,137.408912093,-3692.347
4180,-4.784724322,137.408911447,-3692.339
4180,-4.78472469,137.408910357,-3692.343
4180,-4.784724372,137.408910285,-3692.349
4180,-4.784724121,137.408910322,-3692.349
4180,-4.784723888,137.408910087,-3692.35
4180,-4.784721765,137.408894213,-3692.34
4180,-4.784719402,137.408878075,-3692.373
4180,-4.784719069,137.408879167,-3692.385
4180,-4.784718962,137.408878995,-3692.403
4180,-4.78471052,137.408864117,-3692.463
4180,-4.784703114,137.408850409,-3692.511
4180,-4.784694799,137.408834675,-3692.558
4180,-4.784687621,137.408820999,-3692.613
4180,-4.784679562,137.408807194,-3692.664
4180,-4.784670601,137.408793051,-3692.711
4180,-4.784661877,137.408779776,-3692.708
4180,-4.784651461,137.408763343,-3692.697
4180,-4.784650906,137.408762395,-3692.688
4180,-4.78465098,137.408763473,-3692.704
4180,-4.784651072,137.408763909,-3692.696
4180,-4.784651024,137.408764312,-3692.703
4180,-4.78465082,137.408764495,-3692.699
4180,-4.784650733,137.408764565,-3692.703
4180,-4.784650768,137.408764132,-3692.7
4183,-4.784651022,137.408764174,-3692.699
4183,-4.784651049,137.408764115,-3692.712
4183,-4.784650957,137.408764032,-3692.707
4183,-4.784656439,137.408747738,-3692.598
4183,-4.784661729,137.408732865,-3692.489
4183,-4.784666258,137.408716649,-3692.406
4183,-4.784669948,137.408700484,-3692.377
4183,-4.784670496,137.408697972,-3692.367
4183,-4.784674072,137.408680851,-3692.37
4183,-4.784676292,137.408666059,-3692.398
4183,-4.784678724,137.408649484,-3692.439
4183,-4.784680931,137.408633769,-3692.43
4183,-4.784682504,137.408619111,-3692.472
4183,-4.784682661,137.408617282,-3692.467
4183,-4.784682722,137.408617302,-3692.45
4183,-4.784682228,137.408616952,-3692.45
4183,-4.78469189,137.408603115,-3692.388
4183,-4.784700368,137.408588576,-3692.288
4183,-4.784699504,137.408590092,-3692.31
4183,-4.784711169,137.408575762,-3692.144
4183,-4.784715343,137.408570666,-3692.072
